Observation_id,Phase,Behaviour,Behavioural_category,Modifier,Point_Event_Count,Phase_Duration_s,Rate
Einstein_FRF_23102022_0936,Dishabituation,Look,Reaction,At speaker,30,657,0.045662100456621
Einstein_FRF_23102022_0936,Dishabituation,Look,Reaction,Away from speaker,13,657,0.0197869101978691
Einstein_FRF_23102022_0936,Dishabituation,Voc,Reaction,Contact,3,657,0.0045662100456621
Einstein_FRF_23102022_0936,Dishabituation,Voc,Reaction,Recruitment,1,657,0.0015220700152207
Einstein_FRF_23102022_0936,Habituation,FVO,Reaction,Distance,5,357,0.014005602240896359
Einstein_FRF_23102022_0936,Habituation,FVO,Reaction,Other,9,357,0.025210084033613446
Einstein_FRF_23102022_0936,Habituation,HSH,Reaction,None,1,357,0.0028011204481792717
Einstein_FRF_23102022_0936,Habituation,Look,Reaction,At speaker,32,357,0.0896358543417367
Einstein_FRF_23102022_0936,Habituation,Look,Reaction,Away from speaker,14,357,0.0392156862745098
Einstein_FRF_23102022_0936,Habituation,Voc,Reaction,Contact,3,357,0.008403361344537815
Einstein_FRF_23102022_0936,Silence_1,FVO,Reaction,Distance,2,113,0.017699115044247787
Einstein_FRF_23102022_0936,Silence_1,FVO,Reaction,Other,9,113,0.07964601769911504
Einstein_FRF_23102022_0936,Silence_1,Look,Reaction,At speaker,7,113,0.061946902654867256
Einstein_FRF_23102022_0936,Silence_1,Look,Reaction,Away from speaker,13,113,0.11504424778761062
Einstein_FRF_23102022_0936,Silence_1,Voc,Reaction,Contact,3,113,0.02654867256637168
Einstein_FRF_23102022_0936,Silence_1,Voc,Reaction,Recruitment,3,113,0.02654867256637168
Einstein_FRF_23102022_0936,Silence_2,FVO,Reaction,Distance,6,413,0.014527845036319613
Einstein_FRF_23102022_0936,Silence_2,FVO,Reaction,Other,2,413,0.004842615012106538
Einstein_FRF_23102022_0936,Silence_2,Look,Reaction,At speaker,2,413,0.004842615012106538
Einstein_FRF_23102022_0936,Silence_2,Look,Reaction,Away from speaker,15,413,0.03631961259079903
Einstein_FRF_23102022_0936,Silence_2,Voc,Reaction,Contact,5,413,0.012106537530266344
Einstein_FRF_23102022_0936,Silence_3,FVO,Reaction,Distance,6,733,0.008185538881309686
Einstein_FRF_23102022_0936,Silence_3,FVO,Reaction,Other,3,733,0.004092769440654843
Einstein_FRF_23102022_0936,Silence_3,HSH,Reaction,None,1,733,0.001364256480218281
Einstein_FRF_23102022_0936,Silence_3,Look,Reaction,At speaker,5,733,0.0068212824010914054
Einstein_PRF_18102022_1023,Dishabituation,FVO,Reaction,Other,1,690,0.0014492753623188406
Einstein_PRF_18102022_1023,Dishabituation,Htlt,Reaction,None,3,690,0.004347826086956522
Einstein_PRF_18102022_1023,Dishabituation,Look,Reaction,At speaker,6,690,0.008695652173913044
Einstein_PRF_18102022_1023,Dishabituation,Look,Reaction,Away from speaker,28,690,0.04057971014492753
Einstein_PRF_18102022_1023,Habituation,HSH,Reaction,None,1,406,0.0024630541871921183
Einstein_PRF_18102022_1023,Habituation,Htlt,Reaction,None,2,406,0.0049261083743842365
Einstein_PRF_18102022_1023,Habituation,Look,Reaction,At speaker,37,406,0.09113300492610837
Einstein_PRF_18102022_1023,Habituation,Look,Reaction,Away from speaker,36,406,0.08866995073891626
Einstein_PRF_18102022_1023,Habituation,Voc,Reaction,Contact,2,406,0.0049261083743842365
Einstein_PRF_18102022_1023,Habituation,Voc,Reaction,Distance,14,406,0.034482758620689655
Einstein_PRF_18102022_1023,Habituation,Voc,Reaction,Recruitment,3,406,0.007389162561576354
Einstein_PRF_18102022_1023,Silence_1,Look,Reaction,At speaker,8,146,0.0547945205479452
Einstein_PRF_18102022_1023,Silence_1,Look,Reaction,Away from speaker,32,146,0.2191780821917808
Einstein_PRF_18102022_1023,Silence_1,Voc,Reaction,Contact,3,146,0.02054794520547945
Einstein_PRF_18102022_1023,Silence_1,Voc,Reaction,Recruitment,23,146,0.15753424657534246
Einstein_PRF_18102022_1023,Silence_2,FVO,Reaction,Other,1,446,0.002242152466367713
Einstein_PRF_18102022_1023,Silence_2,HSH,Reaction,None,1,446,0.002242152466367713
Einstein_PRF_18102022_1023,Silence_2,Look,Reaction,At speaker,4,446,0.008968609865470852
Einstein_PRF_18102022_1023,Silence_2,Look,Reaction,Away from speaker,6,446,0.013452914798206279
Einstein_PRF_18102022_1023,Silence_3,NA,NA,NA,0,783,0
Emu_FC_14102022_1022,Dishabituation,Agn,Interaction,Towards other,4,656,0.006097560975609756
Emu_FC_14102022_1022,Dishabituation,HSH,Reaction,None,6,656,0.009146341463414634
Emu_FC_14102022_1022,Dishabituation,Htlt,Reaction,None,1,656,0.001524390243902439
Emu_FC_14102022_1022,Dishabituation,Look,Reaction,At speaker,24,656,0.036585365853658534
Emu_FC_14102022_1022,Dishabituation,Look,Reaction,Away from speaker,48,656,0.07317073170731707
Emu_FC_14102022_1022,Dishabituation,Voc,Reaction,Contact,5,656,0.007621951219512195
Emu_FC_14102022_1022,Habituation,Agn,Interaction,Towards other,1,376,0.0026595744680851063
Emu_FC_14102022_1022,Habituation,FVO,Reaction,Distance,2,376,0.005319148936170213
Emu_FC_14102022_1022,Habituation,FVO,Reaction,Other,1,376,0.0026595744680851063
Emu_FC_14102022_1022,Habituation,Htlt,Reaction,None,3,376,0.007978723404255319
Emu_FC_14102022_1022,Habituation,Look,Reaction,At speaker,15,376,0.0398936170212766
Emu_FC_14102022_1022,Habituation,Look,Reaction,Away from speaker,65,376,0.17287234042553193
Emu_FC_14102022_1022,Habituation,Voc,Reaction,Contact,4,376,0.010638297872340425
Emu_FC_14102022_1022,Silence_1,Agn,Interaction,Towards other,1,114,0.008771929824561403
Emu_FC_14102022_1022,Silence_1,FVO,Reaction,Other,1,114,0.008771929824561403
Emu_FC_14102022_1022,Silence_1,Fllw,Interaction,Kin,2,114,0.017543859649122806
Emu_FC_14102022_1022,Silence_1,HSH,Reaction,None,1,114,0.008771929824561403
Emu_FC_14102022_1022,Silence_1,Look,Reaction,At speaker,9,114,0.07894736842105263
Emu_FC_14102022_1022,Silence_1,Look,Reaction,Away from speaker,32,114,0.2807017543859649
Emu_FC_14102022_1022,Silence_1,Voc,Reaction,Contact,9,114,0.07894736842105263
Emu_FC_14102022_1022,Silence_2,Fllw,Interaction,Kin,1,412,0.0024271844660194173
Emu_FC_14102022_1022,Silence_2,Look,Reaction,At speaker,4,412,0.009708737864077669
Emu_FC_14102022_1022,Silence_2,Look,Reaction,Away from speaker,3,412,0.007281553398058253
Emu_FC_14102022_1022,Silence_3,Agn,Interaction,Towards other,12,733,0.01637107776261937
Emu_FC_14102022_1022,Silence_3,Look,Reaction,Away from speaker,10,733,0.013642564802182811
Emu_FRF_23102022_1040,Dishabituation,FVO,Reaction,Distance,28,628,0.044585987261146494
Emu_FRF_23102022_1040,Dishabituation,FVO,Reaction,Other,23,628,0.03662420382165605
Emu_FRF_23102022_1040,Dishabituation,Htlt,Reaction,None,1,628,0.0015923566878980893
Emu_FRF_23102022_1040,Dishabituation,Look,Reaction,At speaker,2,628,0.0031847133757961785
Emu_FRF_23102022_1040,Dishabituation,Look,Reaction,Away from speaker,1,628,0.0015923566878980893
Emu_FRF_23102022_1040,Habituation,FVO,Reaction,Distance,17,336,0.050595238095238096
Emu_FRF_23102022_1040,Habituation,FVO,Reaction,Other,1,336,0.002976190476190476
Emu_FRF_23102022_1040,Habituation,FVO,Reaction,Recruitment,1,336,0.002976190476190476
Emu_FRF_23102022_1040,Habituation,HSH,Reaction,None,5,336,0.01488095238095238
Emu_FRF_23102022_1040,Habituation,Look,Reaction,At speaker,15,336,0.044642857142857144
Emu_FRF_23102022_1040,Habituation,Look,Reaction,Away from speaker,8,336,0.023809523809523808
Emu_FRF_23102022_1040,Habituation,Voc,Reaction,Contact,1,336,0.002976190476190476
Emu_FRF_23102022_1040,Silence_1,FVO,Reaction,Distance,10,87,0.11494252873563218
Emu_FRF_23102022_1040,Silence_1,FVO,Reaction,Other,2,87,0.022988505747126436
Emu_FRF_23102022_1040,Silence_1,Look,Reaction,At speaker,6,87,0.06896551724137931
Emu_FRF_23102022_1040,Silence_1,Look,Reaction,Away from speaker,3,87,0.034482758620689655
Emu_FRF_23102022_1040,Silence_2,NA,NA,NA,0,386,0
Emu_FRF_23102022_1040,Silence_3,FVO,Reaction,Distance,15,705,0.02127659574468085
Emu_FRF_23102022_1040,Silence_3,Htlt,Reaction,None,3,705,0.00425531914893617
Emu_FRF_23102022_1040,Silence_3,Look,Reaction,At speaker,1,705,0.0014184397163120568
Emu_FRF_23102022_1040,Silence_3,Look,Reaction,Away from speaker,3,705,0.00425531914893617
Emu_PRF_20102022_1052,Dishabituation,Agn,Interaction,Towards other,1,750,0.0013333333333333333
Emu_PRF_20102022_1052,Dishabituation,FVO,Reaction,Distance,10,750,0.013333333333333334
Emu_PRF_20102022_1052,Dishabituation,FVO,Reaction,Other,2,750,0.0026666666666666666
Emu_PRF_20102022_1052,Dishabituation,HSH,Reaction,None,5,750,0.006666666666666667
Emu_PRF_20102022_1052,Dishabituation,Htlt,Reaction,None,1,750,0.0013333333333333333
Emu_PRF_20102022_1052,Dishabituation,Look,Reaction,At speaker,3,750,0.004
Emu_PRF_20102022_1052,Dishabituation,Look,Reaction,Away from speaker,27,750,0.036
Emu_PRF_20102022_1052,Dishabituation,Voc,Reaction,Contact,2,750,0.0026666666666666666
Emu_PRF_20102022_1052,Habituation,FVO,Reaction,Distance,7,446,0.01569506726457399
Emu_PRF_20102022_1052,Habituation,FVO,Reaction,Other,2,446,0.004484304932735426
Emu_PRF_20102022_1052,Habituation,HSH,Reaction,None,4,446,0.008968609865470852
Emu_PRF_20102022_1052,Habituation,Look,Reaction,At speaker,11,446,0.02466367713004484
Emu_PRF_20102022_1052,Habituation,Look,Reaction,Away from speaker,33,446,0.07399103139013453
Emu_PRF_20102022_1052,Habituation,Voc,Reaction,Contact,2,446,0.004484304932735426
Emu_PRF_20102022_1052,Silence_1,FVO,Reaction,Distance,5,201,0.024875621890547265
Emu_PRF_20102022_1052,Silence_1,FVO,Reaction,Other,2,201,0.009950248756218905
Emu_PRF_20102022_1052,Silence_1,HSH,Reaction,None,2,201,0.009950248756218905
Emu_PRF_20102022_1052,Silence_1,Htlt,Reaction,None,2,201,0.009950248756218905
Emu_PRF_20102022_1052,Silence_1,Look,Reaction,At speaker,26,201,0.12935323383084577
Emu_PRF_20102022_1052,Silence_1,Look,Reaction,Away from speaker,13,201,0.06467661691542288
Emu_PRF_20102022_1052,Silence_1,Voc,Reaction,Contact,3,201,0.014925373134328358
Emu_PRF_20102022_1052,Silence_2,FVO,Reaction,Distance,2,500,0.004
Emu_PRF_20102022_1052,Silence_2,Htlt,Reaction,None,1,500,0.002
Emu_PRF_20102022_1052,Silence_2,Look,Reaction,At speaker,2,500,0.004
Emu_PRF_20102022_1052,Silence_2,Look,Reaction,Away from speaker,12,500,0.024
Emu_PRF_20102022_1052,Silence_3,Look,Reaction,At speaker,1,810,0.0012345679012345679
Emu_PRF_20102022_1052,Silence_3,Look,Reaction,Away from speaker,7,810,0.008641975308641974
Hera_FC_12112022_0924,Dishabituation,FVO,Reaction,Distance,23,626,0.036741214057507986
Hera_FC_12112022_0924,Dishabituation,FVO,Reaction,Other,2,626,0.003194888178913738
Hera_FC_12112022_0924,Dishabituation,HSH,Reaction,None,2,626,0.003194888178913738
Hera_FC_12112022_0924,Dishabituation,Look,Reaction,At speaker,1,626,0.001597444089456869
Hera_FC_12112022_0924,Dishabituation,Look,Reaction,Away from speaker,13,626,0.020766773162939296
Hera_FC_12112022_0924,Habituation,FVO,Reaction,Distance,38,328,0.11585365853658537
Hera_FC_12112022_0924,Habituation,FVO,Reaction,Other,23,328,0.0701219512195122
Hera_FC_12112022_0924,Habituation,HSH,Reaction,None,1,328,0.003048780487804878
Hera_FC_12112022_0924,Habituation,Htlt,Reaction,None,1,328,0.003048780487804878
Hera_FC_12112022_0924,Habituation,Look,Reaction,At speaker,46,328,0.1402439024390244
Hera_FC_12112022_0924,Habituation,Look,Reaction,Away from speaker,12,328,0.036585365853658534
Hera_FC_12112022_0924,Habituation,Voc,Reaction,Contact,1,328,0.003048780487804878
Hera_FC_12112022_0924,Silence_1,FVO,Reaction,Distance,6,81,0.07407407407407407
Hera_FC_12112022_0924,Silence_1,FVO,Reaction,Other,3,81,0.037037037037037035
Hera_FC_12112022_0924,Silence_1,HSH,Reaction,None,1,81,0.012345679012345678
Hera_FC_12112022_0924,Silence_1,Look,Reaction,At speaker,13,81,0.16049382716049382
Hera_FC_12112022_0924,Silence_2,FVO,Reaction,Distance,1,381,0.0026246719160104987
Hera_FC_12112022_0924,Silence_2,HSH,Reaction,None,1,381,0.0026246719160104987
Hera_FC_12112022_0924,Silence_2,Look,Reaction,Away from speaker,12,381,0.031496062992125984
Hera_FC_12112022_0924,Silence_3,FVO,Reaction,Distance,3,693,0.004329004329004329
Hera_FC_12112022_0924,Silence_3,FVO,Reaction,Other,11,693,0.015873015873015872
Hera_FC_12112022_0924,Silence_3,Htlt,Reaction,None,6,693,0.008658008658008658
Hera_FC_12112022_0924,Silence_3,Look,Reaction,At speaker,5,693,0.007215007215007215
Hera_FC_12112022_0924,Silence_3,Look,Reaction,Away from speaker,2,693,0.002886002886002886
Hera_FC_13102022_1030,Dishabituation,Fllw,Interaction,Kin,1,648,0.0015432098765432098
Hera_FC_13102022_1030,Dishabituation,HSH,Reaction,None,2,648,0.0030864197530864196
Hera_FC_13102022_1030,Dishabituation,Look,Reaction,At speaker,9,648,0.013888888888888888
Hera_FC_13102022_1030,Dishabituation,Look,Reaction,Away from speaker,6,648,0.009259259259259259
Hera_FC_13102022_1030,Dishabituation,Voc,Reaction,Other,1,648,0.0015432098765432098
Hera_FC_13102022_1030,Habituation,Agn,Interaction,Towards other,2,348,0.005747126436781609
Hera_FC_13102022_1030,Habituation,HSH,Reaction,None,4,348,0.011494252873563218
Hera_FC_13102022_1030,Habituation,Look,Reaction,At speaker,6,348,0.017241379310344827
Hera_FC_13102022_1030,Habituation,Look,Reaction,Away from speaker,3,348,0.008620689655172414
Hera_FC_13102022_1030,Habituation,Voc,Reaction,Contact,7,348,0.020114942528735632
Hera_FC_13102022_1030,Silence_1,Fllw,Interaction,Kin,1,99,0.010101010101010102
Hera_FC_13102022_1030,Silence_1,Look,Reaction,At speaker,4,99,0.04040404040404041
Hera_FC_13102022_1030,Silence_1,Look,Reaction,Away from speaker,1,99,0.010101010101010102
Hera_FC_13102022_1030,Silence_1,Voc,Reaction,Contact,3,99,0.030303030303030304
Hera_FC_13102022_1030,Silence_2,Agn,Interaction,Towards other,2,401,0.004987531172069825
Hera_FC_13102022_1030,Silence_2,HSH,Reaction,None,2,401,0.004987531172069825
Hera_FC_13102022_1030,Silence_2,Look,Reaction,Away from speaker,1,401,0.0024937655860349127
Hera_FC_13102022_1030,Silence_3,Look,Reaction,At speaker,3,723,0.004149377593360996
Hera_FRF_19102022_1050,Dishabituation,Htlt,Reaction,None,3,638,0.004702194357366771
Hera_FRF_19102022_1050,Dishabituation,Look,Reaction,At speaker,22,638,0.034482758620689655
Hera_FRF_19102022_1050,Dishabituation,Look,Reaction,Away from speaker,14,638,0.0219435736677116
Hera_FRF_19102022_1050,Dishabituation,Voc,Reaction,Contact,7,638,0.0109717868338558
Hera_FRF_19102022_1050,Dishabituation,Voc,Reaction,Other,2,638,0.003134796238244514
Hera_FRF_19102022_1050,Habituation,Agn,Interaction,Towards other,3,345,0.008695652173913044
Hera_FRF_19102022_1050,Habituation,Fllw,Interaction,Kin,1,345,0.002898550724637681
Hera_FRF_19102022_1050,Habituation,HSH,Reaction,None,4,345,0.011594202898550725
Hera_FRF_19102022_1050,Habituation,Htlt,Reaction,None,2,345,0.005797101449275362
Hera_FRF_19102022_1050,Habituation,Look,Reaction,At speaker,20,345,0.057971014492753624
Hera_FRF_19102022_1050,Habituation,Look,Reaction,Away from speaker,6,345,0.017391304347826087
Hera_FRF_19102022_1050,Habituation,Voc,Reaction,Contact,4,345,0.011594202898550725
Hera_FRF_19102022_1050,Silence_1,Look,Reaction,At speaker,3,98,0.030612244897959183
Hera_FRF_19102022_1050,Silence_1,Look,Reaction,Away from speaker,3,98,0.030612244897959183
Hera_FRF_19102022_1050,Silence_1,Voc,Reaction,Contact,1,98,0.01020408163265306
Hera_FRF_19102022_1050,Silence_2,Agn,Interaction,Towards other,1,397,0.0025188916876574307
Hera_FRF_19102022_1050,Silence_2,Fllw,Interaction,Kin,1,397,0.0025188916876574307
Hera_FRF_19102022_1050,Silence_2,HSH,Reaction,None,1,397,0.0025188916876574307
Hera_FRF_19102022_1050,Silence_2,Htlt,Reaction,None,1,397,0.0025188916876574307
Hera_FRF_19102022_1050,Silence_2,Look,Reaction,At speaker,4,397,0.010075566750629723
Hera_FRF_19102022_1050,Silence_2,Look,Reaction,Away from speaker,4,397,0.010075566750629723
Hera_FRF_19102022_1050,Silence_2,Voc,Reaction,Contact,1,397,0.0025188916876574307
Hera_FRF_19102022_1050,Silence_3,Agn,Interaction,Towards other,1,710,0.0014084507042253522
Hera_FRF_19102022_1050,Silence_3,Fllw,Interaction,Kin,1,710,0.0014084507042253522
Hera_FRF_19102022_1050,Silence_3,Look,Reaction,At speaker,4,710,0.005633802816901409
Hera_FRF_19102022_1050,Silence_3,Look,Reaction,Away from speaker,5,710,0.007042253521126761
Hera_FRF_19102022_1050,Silence_3,Voc,Reaction,Contact,10,710,0.014084507042253521
Hera_FRF_23112022_1126,Dishabituation,Agn,Interaction,Towards other,2,640,0.003125
Hera_FRF_23112022_1126,Dishabituation,FVO,Reaction,Departure,1,640,0.0015625
Hera_FRF_23112022_1126,Dishabituation,FVO,Reaction,Distance,2,640,0.003125
Hera_FRF_23112022_1126,Dishabituation,FVO,Reaction,Other,4,640,0.00625
Hera_FRF_23112022_1126,Dishabituation,FVO,Reaction,Recruitment,3,640,0.0046875
Hera_FRF_23112022_1126,Dishabituation,HSH,Reaction,None,2,640,0.003125
Hera_FRF_23112022_1126,Dishabituation,Htlt,Reaction,None,1,640,0.0015625
Hera_FRF_23112022_1126,Dishabituation,Look,Reaction,At speaker,19,640,0.0296875
Hera_FRF_23112022_1126,Dishabituation,Look,Reaction,Away from speaker,50,640,0.078125
Hera_FRF_23112022_1126,Habituation,Agn,Interaction,Towards other,5,355,0.014084507042253521
Hera_FRF_23112022_1126,Habituation,FVO,Reaction,Distance,19,355,0.05352112676056338
Hera_FRF_23112022_1126,Habituation,FVO,Reaction,Other,4,355,0.011267605633802818
Hera_FRF_23112022_1126,Habituation,FVO,Reaction,Recruitment,1,355,0.0028169014084507044
Hera_FRF_23112022_1126,Habituation,Fllw,Interaction,Kin,1,355,0.0028169014084507044
Hera_FRF_23112022_1126,Habituation,HSH,Reaction,None,1,355,0.0028169014084507044
Hera_FRF_23112022_1126,Habituation,Look,Reaction,At speaker,25,355,0.07042253521126761
Hera_FRF_23112022_1126,Habituation,Look,Reaction,Away from speaker,29,355,0.08169014084507042
Hera_FRF_23112022_1126,Silence_1,Agn,Interaction,Towards other,2,93,0.021505376344086023
Hera_FRF_23112022_1126,Silence_1,Look,Reaction,Away from speaker,5,93,0.053763440860215055
Hera_FRF_23112022_1126,Silence_2,FVO,Reaction,Distance,2,394,0.005076142131979695
Hera_FRF_23112022_1126,Silence_2,FVO,Reaction,Other,1,394,0.0025380710659898475
Hera_FRF_23112022_1126,Silence_2,HSH,Reaction,None,1,394,0.0025380710659898475
Hera_FRF_23112022_1126,Silence_2,Look,Reaction,At speaker,1,394,0.0025380710659898475
Hera_FRF_23112022_1126,Silence_2,Look,Reaction,Away from speaker,9,394,0.02284263959390863
Hera_FRF_23112022_1126,Silence_3,FVO,Reaction,Recruitment,2,707,0.002828854314002829
Hera_FRF_23112022_1126,Silence_3,Fllw,Interaction,Kin,1,707,0.0014144271570014145
Hera_FRF_23112022_1126,Silence_3,Look,Reaction,At speaker,3,707,0.004243281471004243
Hera_FRF_23112022_1126,Silence_3,Look,Reaction,Away from speaker,23,707,0.03253182461103253
Hera_FRP_09112022_0950,Dishabituation,FVO,Reaction,Distance,9,618,0.014563106796116505
Hera_FRP_09112022_0950,Dishabituation,HSH,Reaction,None,1,618,0.0016181229773462784
Hera_FRP_09112022_0950,Dishabituation,Htlt,Reaction,None,3,618,0.0048543689320388345
Hera_FRP_09112022_0950,Dishabituation,Look,Reaction,At speaker,15,618,0.024271844660194174
Hera_FRP_09112022_0950,Dishabituation,Look,Reaction,Away from speaker,48,618,0.07766990291262135
Hera_FRP_09112022_0950,Dishabituation,Voc,Reaction,Contact,9,618,0.014563106796116505
Hera_FRP_09112022_0950,Habituation,HSH,Reaction,None,1,319,0.003134796238244514
Hera_FRP_09112022_0950,Habituation,Look,Reaction,At speaker,2,319,0.006269592476489028
Hera_FRP_09112022_0950,Habituation,Look,Reaction,Away from speaker,28,319,0.0877742946708464
Hera_FRP_09112022_0950,Habituation,Voc,Reaction,Contact,7,319,0.0219435736677116
Hera_FRP_09112022_0950,Silence_1,Look,Reaction,At speaker,3,72,0.041666666666666664
Hera_FRP_09112022_0950,Silence_1,Look,Reaction,Away from speaker,5,72,0.06944444444444445
Hera_FRP_09112022_0950,Silence_1,Voc,Reaction,Contact,2,72,0.027777777777777776
Hera_FRP_09112022_0950,Silence_2,FVO,Reaction,Distance,1,371,0.0026954177897574125
