Observation_id,Phase,Behaviour,Behavioural_category,Modifier,Point_Event_Count
Jessica_FRF_17112022_1027,Dishabituation,FVO,Reaction,Recruitment,13
Jessica_FRF_17112022_1027,Dishabituation,Look,Reaction,At speaker,5
Jessica_FRF_17112022_1027,Dishabituation,Look,Reaction,Away from speaker,18
Jessica_FRF_17112022_1027,Dishabituation,Voc,Reaction,Contact,1
Jessica_FRF_17112022_1027,Habituation,FVO,Reaction,Distance,10
Jessica_FRF_17112022_1027,Habituation,FVO,Reaction,Other,10
Jessica_FRF_17112022_1027,Habituation,Fllw,Interaction,Kin,1
Jessica_FRF_17112022_1027,Habituation,Htlt,Reaction,None,3
Jessica_FRF_17112022_1027,Habituation,Look,Reaction,At speaker,9
Jessica_FRF_17112022_1027,Habituation,Look,Reaction,Away from speaker,84
Jessica_FRF_17112022_1027,Habituation,Voc,Reaction,Contact,7
Jessica_FRF_17112022_1027,Habituation,Voc,Reaction,Distance,1
Jessica_FRF_17112022_1027,Habituation,Voc,Reaction,Other,1
Jessica_FRF_17112022_1027,Silence_1,FVO,Reaction,Distance,1
Jessica_FRF_17112022_1027,Silence_1,Htlt,Reaction,None,7
Jessica_FRF_17112022_1027,Silence_1,Look,Reaction,At speaker,9
Jessica_FRF_17112022_1027,Silence_1,Look,Reaction,Away from speaker,35
Jessica_FRF_17112022_1027,Silence_1,Voc,Reaction,Contact,3
Jessica_FRF_17112022_1027,Silence_2,Look,Reaction,At speaker,1
Jessica_FRF_17112022_1027,Silence_2,Look,Reaction,Away from speaker,9
Jessica_FRF_17112022_1027,Silence_2,Voc,Reaction,Contact,1
Jessica_FRF_17112022_1027,Silence_3,FVO,Reaction,Other,1
Jessica_FRF_17112022_1027,Silence_3,FVO,Reaction,Recruitment,3
Jessica_FRF_17112022_1027,Silence_3,HSH,Reaction,None,1
Jessica_FRF_17112022_1027,Silence_3,Look,Reaction,At speaker,3
Jessica_FRF_17112022_1027,Silence_3,Look,Reaction,Away from speaker,7
Jessica_FRF_17112022_1027,Silence_3,Voc,Reaction,Contact,2
Jessica_FRF_23102022_0924,Dishabituation,FVO,Reaction,Distance,22
Jessica_FRF_23102022_0924,Dishabituation,FVO,Reaction,Other,25
Jessica_FRF_23102022_0924,Dishabituation,Htlt,Reaction,None,1
Jessica_FRF_23102022_0924,Dishabituation,Look,Reaction,At speaker,15
Jessica_FRF_23102022_0924,Dishabituation,Look,Reaction,Away from speaker,7
Jessica_FRF_23102022_0924,Dishabituation,Voc,Reaction,Contact,3
Jessica_FRF_23102022_0924,Dishabituation,Voc,Reaction,Distance,1
Jessica_FRF_23102022_0924,Dishabituation,Voc,Reaction,Other,7
Jessica_FRF_23102022_0924,Habituation,FVO,Reaction,Distance,1
Jessica_FRF_23102022_0924,Habituation,FVO,Reaction,Other,4
Jessica_FRF_23102022_0924,Silence_1,FVO,Reaction,Distance,2
Jessica_FRF_23102022_0924,Silence_1,Htlt,Reaction,None,1
Jessica_FRF_23102022_0924,Silence_1,Look,Reaction,Away from speaker,1
Jessica_FRF_23102022_0924,Silence_2,FVO,Reaction,Distance,1
Jessica_FRF_23102022_0924,Silence_2,FVO,Reaction,Other,1
Jessica_FRF_23102022_0924,Silence_2,Htlt,Reaction,None,1
Jessica_FRF_23102022_0924,Silence_2,Look,Reaction,At speaker,4
Jessica_FRF_23102022_0924,Silence_2,Look,Reaction,Away from speaker,2
Jessica_FRF_23102022_0924,Silence_3,FVO,Reaction,Other,5
Jessica_FRP_03112022_1015,Dishabituation,FVO,Reaction,Distance,19
Jessica_FRP_03112022_1015,Dishabituation,FVO,Reaction,Other,4
Jessica_FRP_03112022_1015,Dishabituation,FVO,Reaction,Recruitment,6
Jessica_FRP_03112022_1015,Dishabituation,HSH,Reaction,None,1
Jessica_FRP_03112022_1015,Dishabituation,Htlt,Reaction,None,2
Jessica_FRP_03112022_1015,Dishabituation,Look,Reaction,At speaker,19
Jessica_FRP_03112022_1015,Dishabituation,Look,Reaction,Away from speaker,35
Jessica_FRP_03112022_1015,Habituation,FVO,Reaction,Distance,13
Jessica_FRP_03112022_1015,Habituation,FVO,Reaction,Other,9
Jessica_FRP_03112022_1015,Habituation,FVO,Reaction,Recruitment,9
Jessica_FRP_03112022_1015,Habituation,Look,Reaction,At speaker,16
Jessica_FRP_03112022_1015,Habituation,Look,Reaction,Away from speaker,19
Jessica_FRP_03112022_1015,Silence_1,Look,Reaction,At speaker,8
Jessica_FRP_03112022_1015,Silence_1,Look,Reaction,Away from speaker,2
Jessica_FRP_03112022_1015,Silence_2,FVO,Reaction,Distance,6
Jessica_FRP_03112022_1015,Silence_2,FVO,Reaction,Other,1
Jessica_FRP_03112022_1015,Silence_2,FVO,Reaction,Recruitment,5
Jessica_FRP_03112022_1015,Silence_2,Look,Reaction,At speaker,4
Jessica_FRP_03112022_1015,Silence_2,Look,Reaction,Away from speaker,5
Jessica_FRP_03112022_1015,Silence_3,FVO,Reaction,Distance,16
Jessica_FRP_03112022_1015,Silence_3,HSH,Reaction,None,2
Jessica_FRP_03112022_1015,Silence_3,Look,Reaction,At speaker,7
Jessica_FRP_03112022_1015,Silence_3,Look,Reaction,Away from speaker,9
Jessica_FRP_03112022_1015,Silence_3,Voc,Reaction,Contact,1
Jessica_PRF_24102022_0953,Dishabituation,FVO,Reaction,Other,3
Jessica_PRF_24102022_0953,Dishabituation,Htlt,Reaction,None,2
Jessica_PRF_24102022_0953,Dishabituation,Look,Reaction,At speaker,1
Jessica_PRF_24102022_0953,Dishabituation,Look,Reaction,Away from speaker,1
Jessica_PRF_24102022_0953,Habituation,HSH,Reaction,None,1
Jessica_PRF_24102022_0953,Habituation,Htlt,Reaction,None,3
Jessica_PRF_24102022_0953,Habituation,Look,Reaction,At speaker,2
Jessica_PRF_24102022_0953,Habituation,Look,Reaction,Away from speaker,8
Jessica_PRF_24102022_0953,Habituation,Voc,Reaction,Contact,1
Jessica_PRF_24102022_0953,Silence_1,Htlt,Reaction,None,1
Jessica_PRF_24102022_0953,Silence_1,Look,Reaction,At speaker,5
Jessica_PRF_24102022_0953,Silence_1,Look,Reaction,Away from speaker,22
Jessica_PRF_24102022_0953,Silence_1,Voc,Reaction,Contact,1
Jessica_PRF_24102022_0953,Silence_2,NA,NA,NA,0
Jessica_PRF_24102022_0953,Silence_3,NA,NA,NA,0
Joe_FC_11112022_0930,Dishabituation,Agn,Interaction,Towards other,2
Joe_FC_11112022_0930,Dishabituation,FVO,Reaction,Distance,11
Joe_FC_11112022_0930,Dishabituation,FVO,Reaction,Other,5
Joe_FC_11112022_0930,Dishabituation,Fllw,Interaction,Kin,2
Joe_FC_11112022_0930,Dishabituation,HSH,Reaction,None,3
Joe_FC_11112022_0930,Dishabituation,Look,Reaction,At speaker,5
Joe_FC_11112022_0930,Dishabituation,Look,Reaction,Away from speaker,25
Joe_FC_11112022_0930,Dishabituation,Voc,Reaction,Contact,9
Joe_FC_11112022_0930,Dishabituation,Voc,Reaction,Other,8
Joe_FC_11112022_0930,Habituation,FVO,Reaction,Distance,10
Joe_FC_11112022_0930,Habituation,FVO,Reaction,Other,2
Joe_FC_11112022_0930,Habituation,HSH,Reaction,None,5
Joe_FC_11112022_0930,Habituation,Look,Reaction,At speaker,11
Joe_FC_11112022_0930,Habituation,Look,Reaction,Away from speaker,1
Joe_FC_11112022_0930,Habituation,Voc,Reaction,Contact,3
Joe_FC_11112022_0930,Silence_1,FVO,Reaction,Distance,6
Joe_FC_11112022_0930,Silence_1,FVO,Reaction,Other,1
Joe_FC_11112022_0930,Silence_1,HSH,Reaction,None,1
Joe_FC_11112022_0930,Silence_1,Look,Reaction,At speaker,5
Joe_FC_11112022_0930,Silence_2,FVO,Reaction,Other,4
Joe_FC_11112022_0930,Silence_2,HSH,Reaction,None,1
Joe_FC_11112022_0930,Silence_2,Look,Reaction,Away from speaker,1
Joe_FC_11112022_0930,Silence_2,Voc,Reaction,Contact,1
Joe_FC_11112022_0930,Silence_3,FVO,Reaction,Distance,3
Joe_FC_11112022_0930,Silence_3,FVO,Reaction,Other,5
Joe_FC_20102022_0922,Dishabituation,Look,Reaction,At speaker,3
Joe_FC_20102022_0922,Dishabituation,Look,Reaction,Away from speaker,3
Joe_FC_20102022_0922,Habituation,Htlt,Reaction,None,1
Joe_FC_20102022_0922,Habituation,Look,Reaction,At speaker,2
Joe_FC_20102022_0922,Silence_1,Agn,Interaction,Towards other,2
Joe_FC_20102022_0922,Silence_1,Fllw,Interaction,Kin,2
Joe_FC_20102022_0922,Silence_1,Look,Reaction,At speaker,3
Joe_FC_20102022_0922,Silence_1,Look,Reaction,Away from speaker,8
Joe_FC_20102022_0922,Silence_1,Voc,Reaction,Contact,1
Joe_FC_20102022_0922,Silence_2,Look,Reaction,At speaker,1
Joe_FC_20102022_0922,Silence_3,NA,NA,NA,0
Joe_FRF_22112022_1013,Dishabituation,FVO,Reaction,Distance,1
Joe_FRF_22112022_1013,Dishabituation,FVO,Reaction,Other,3
Joe_FRF_22112022_1013,Dishabituation,Htlt,Reaction,None,1
Joe_FRF_22112022_1013,Dishabituation,Look,Reaction,At speaker,2
Joe_FRF_22112022_1013,Dishabituation,Look,Reaction,Away from speaker,3
Joe_FRF_22112022_1013,Dishabituation,Voc,Reaction,Contact,4
Joe_FRF_22112022_1013,Dishabituation,Voc,Reaction,Distance,1
Joe_FRF_22112022_1013,Habituation,FVO,Reaction,Distance,1
Joe_FRF_22112022_1013,Habituation,FVO,Reaction,Other,1
Joe_FRF_22112022_1013,Habituation,Htlt,Reaction,None,1
Joe_FRF_22112022_1013,Habituation,Look,Reaction,At speaker,4
Joe_FRF_22112022_1013,Habituation,Look,Reaction,Away from speaker,4
Joe_FRF_22112022_1013,Habituation,Voc,Reaction,Contact,3
Joe_FRF_22112022_1013,Silence_1,NA,NA,NA,0
Joe_FRF_22112022_1013,Silence_2,FVO,Reaction,Other,1
Joe_FRF_22112022_1013,Silence_2,Look,Reaction,At speaker,3
Joe_FRF_22112022_1013,Silence_2,Look,Reaction,Away from speaker,3
Joe_FRF_22112022_1013,Silence_3,FVO,Reaction,Distance,5
Joe_FRF_22112022_1013,Silence_3,Look,Reaction,At speaker,1
Joe_FRF_22112022_1013,Silence_3,Voc,Reaction,Contact,1
Joe_FRF_26102022_1035,Dishabituation,FVO,Reaction,Other,1
Joe_FRF_26102022_1035,Dishabituation,Htlt,Reaction,None,1
Joe_FRF_26102022_1035,Dishabituation,Look,Reaction,At speaker,4
Joe_FRF_26102022_1035,Dishabituation,Look,Reaction,Away from speaker,1
Joe_FRF_26102022_1035,Dishabituation,Voc,Reaction,Contact,1
Joe_FRF_26102022_1035,Habituation,Look,Reaction,At speaker,4
Joe_FRF_26102022_1035,Habituation,Look,Reaction,Away from speaker,12
Joe_FRF_26102022_1035,Habituation,Voc,Reaction,Contact,1
Joe_FRF_26102022_1035,Silence_1,Look,Reaction,At speaker,1
Joe_FRF_26102022_1035,Silence_1,Look,Reaction,Away from speaker,5
Joe_FRF_26102022_1035,Silence_2,FVO,Reaction,Other,1
Joe_FRF_26102022_1035,Silence_3,NA,NA,NA,0
Joe_FRP_09112022_0908,Dishabituation,FVO,Reaction,Distance,6
Joe_FRP_09112022_0908,Dishabituation,FVO,Reaction,Other,3
Joe_FRP_09112022_0908,Dishabituation,Voc,Reaction,Contact,3
Joe_FRP_09112022_0908,Habituation,FVO,Reaction,Distance,8
Joe_FRP_09112022_0908,Habituation,FVO,Reaction,Other,2
Joe_FRP_09112022_0908,Habituation,FVO,Reaction,Recruitment,1
Joe_FRP_09112022_0908,Habituation,Htlt,Reaction,None,3
Joe_FRP_09112022_0908,Habituation,Look,Reaction,At speaker,5
Joe_FRP_09112022_0908,Habituation,Look,Reaction,Away from speaker,6
Joe_FRP_09112022_0908,Habituation,Voc,Reaction,Contact,1
Joe_FRP_09112022_0908,Habituation,Voc,Reaction,Other,1
Joe_FRP_09112022_0908,Silence_1,Look,Reaction,At speaker,1
Joe_FRP_09112022_0908,Silence_1,Look,Reaction,Away from speaker,1
Joe_FRP_09112022_0908,Silence_2,FVO,Reaction,Distance,5
Joe_FRP_09112022_0908,Silence_2,FVO,Reaction,Other,7
Joe_FRP_09112022_0908,Silence_2,Look,Reaction,At speaker,6
Joe_FRP_09112022_0908,Silence_2,Look,Reaction,Away from speaker,8
Joe_FRP_09112022_0908,Silence_3,FVO,Reaction,Distance,1
Joe_FRP_09112022_0908,Silence_3,FVO,Reaction,Other,5
Joe_PRF_24102022_1058,Dishabituation,Agn,Interaction,Towards other,1
Joe_PRF_24102022_1058,Dishabituation,FVO,Reaction,Departure,14
Joe_PRF_24102022_1058,Dishabituation,FVO,Reaction,Distance,1
Joe_PRF_24102022_1058,Dishabituation,FVO,Reaction,Other,7
Joe_PRF_24102022_1058,Dishabituation,Htlt,Reaction,None,1
Joe_PRF_24102022_1058,Dishabituation,Look,Reaction,At speaker,20
Joe_PRF_24102022_1058,Dishabituation,Look,Reaction,Away from speaker,28
Joe_PRF_24102022_1058,Dishabituation,Voc,Reaction,Contact,5
Joe_PRF_24102022_1058,Habituation,FVO,Reaction,Distance,2
Joe_PRF_24102022_1058,Habituation,FVO,Reaction,Other,5
Joe_PRF_24102022_1058,Habituation,Fllw,Interaction,Kin,1
Joe_PRF_24102022_1058,Habituation,HSH,Reaction,None,3
Joe_PRF_24102022_1058,Habituation,Htlt,Reaction,None,1
Joe_PRF_24102022_1058,Habituation,Look,Reaction,At speaker,43
Joe_PRF_24102022_1058,Habituation,Look,Reaction,Away from speaker,67
Joe_PRF_24102022_1058,Habituation,Voc,Reaction,Contact,15
Joe_PRF_24102022_1058,Silence_1,FVO,Reaction,Departure,2
Joe_PRF_24102022_1058,Silence_1,FVO,Reaction,Distance,2
Joe_PRF_24102022_1058,Silence_1,FVO,Reaction,Other,4
Joe_PRF_24102022_1058,Silence_1,Htlt,Reaction,None,2
Joe_PRF_24102022_1058,Silence_1,Look,Reaction,At speaker,7
Joe_PRF_24102022_1058,Silence_1,Look,Reaction,Away from speaker,9
Joe_PRF_24102022_1058,Silence_1,Voc,Reaction,Departure,1
Joe_PRF_24102022_1058,Silence_1,Voc,Reaction,Recruitment,1
Joe_PRF_24102022_1058,Silence_2,FVO,Reaction,Other,2
Joe_PRF_24102022_1058,Silence_2,Look,Reaction,At speaker,12
Joe_PRF_24102022_1058,Silence_2,Look,Reaction,Away from speaker,1
Joe_PRF_24102022_1058,Silence_2,Voc,Reaction,Contact,1
Joe_PRF_24102022_1058,Silence_3,FVO,Reaction,Departure,2
Joe_PRF_24102022_1058,Silence_3,FVO,Reaction,Other,3
Joe_PRF_24102022_1058,Silence_3,FVO,Reaction,Recruitment,17
Joe_PRF_24102022_1058,Silence_3,HSH,Reaction,None,1
Joe_PRF_24102022_1058,Silence_3,Look,Reaction,At speaker,2
Joe_PRF_24102022_1058,Silence_3,Look,Reaction,Away from speaker,17
Jumper_FC_02112022_0911,Dishabituation,Agn,Interaction,Towards other,1
Jumper_FC_02112022_0911,Dishabituation,FVO,Reaction,Distance,16
Jumper_FC_02112022_0911,Dishabituation,Fllw,Interaction,Kin,1
Jumper_FC_02112022_0911,Dishabituation,HSH,Reaction,None,3
Jumper_FC_02112022_0911,Dishabituation,Htlt,Reaction,None,4
Jumper_FC_02112022_0911,Dishabituation,Look,Reaction,At speaker,10
Jumper_FC_02112022_0911,Dishabituation,Look,Reaction,Away from speaker,30
Jumper_FC_02112022_0911,Dishabituation,Voc,Reaction,Contact,7
Jumper_FC_02112022_0911,Habituation,FVO,Reaction,Distance,11
Jumper_FC_02112022_0911,Habituation,FVO,Reaction,Other,1
Jumper_FC_02112022_0911,Habituation,Htlt,Reaction,None,4
Jumper_FC_02112022_0911,Habituation,Look,Reaction,At speaker,6
Jumper_FC_02112022_0911,Habituation,Look,Reaction,Away from speaker,1
Jumper_FC_02112022_0911,Habituation,Voc,Reaction,Contact,3
Jumper_FC_02112022_0911,Silence_1,FVO,Reaction,Distance,5
Jumper_FC_02112022_0911,Silence_1,FVO,Reaction,Other,1
Jumper_FC_02112022_0911,Silence_1,HSH,Reaction,None,1
Jumper_FC_02112022_0911,Silence_1,Htlt,Reaction,None,2
Jumper_FC_02112022_0911,Silence_1,Look,Reaction,At speaker,2
Jumper_FC_02112022_0911,Silence_1,Look,Reaction,Away from speaker,13
Jumper_FC_02112022_0911,Silence_1,Voc,Reaction,Contact,3
Jumper_FC_02112022_0911,Silence_2,NA,NA,NA,0
Jumper_FC_02112022_0911,Silence_3,Agn,Interaction,Towards other,1
Jumper_FC_02112022_0911,Silence_3,FVO,Reaction,Distance,7
Jumper_FC_02112022_0911,Silence_3,FVO,Reaction,Other,5
Jumper_FC_02112022_0911,Silence_3,Look,Reaction,At speaker,1
Jumper_FC_02112022_0911,Silence_3,Look,Reaction,Away from speaker,10
Jumper_FC_02112022_0911,Silence_3,Voc,Reaction,Contact,8
Jumper_FC_13102022_0941,Dishabituation,FVO,Reaction,Other,1
Jumper_FC_13102022_0941,Dishabituation,HSH,Reaction,None,2
Jumper_FC_13102022_0941,Dishabituation,Look,Reaction,At speaker,12
Jumper_FC_13102022_0941,Dishabituation,Look,Reaction,Away from speaker,19
Jumper_FC_13102022_0941,Habituation,FVO,Reaction,Distance,4
Jumper_FC_13102022_0941,Habituation,HSH,Reaction,None,3
Jumper_FC_13102022_0941,Habituation,Htlt,Reaction,None,1
Jumper_FC_13102022_0941,Habituation,Look,Reaction,At speaker,9
Jumper_FC_13102022_0941,Habituation,Look,Reaction,Away from speaker,20
Jumper_FC_13102022_0941,Habituation,Voc,Reaction,Contact,2
Jumper_FC_13102022_0941,Silence_1,FVO,Reaction,Distance,1
Jumper_FC_13102022_0941,Silence_1,FVO,Reaction,Other,2
Jumper_FC_13102022_0941,Silence_1,Look,Reaction,At speaker,14
Jumper_FC_13102022_0941,Silence_1,Look,Reaction,Away from speaker,12
Jumper_FC_13102022_0941,Silence_1,Voc,Reaction,Contact,1
Jumper_FC_13102022_0941,Silence_2,HSH,Reaction,None,1
Jumper_FC_13102022_0941,Silence_2,Look,Reaction,At speaker,2
Jumper_FC_13102022_0941,Silence_2,Look,Reaction,Away from speaker,11
Jumper_FC_13102022_0941,Silence_3,HSH,Reaction,None,1
Jumper_FC_13102022_0941,Silence_3,Look,Reaction,At speaker,1
Jumper_FC_13102022_0941,Silence_3,Look,Reaction,Away from speaker,12
Jumper_FRF_20102022_1014,Dishabituation,Agn,Interaction,Towards other,2
Jumper_FRF_20102022_1014,Dishabituation,FVO,Reaction,Distance,7
Jumper_FRF_20102022_1014,Dishabituation,FVO,Reaction,Other,29
Jumper_FRF_20102022_1014,Dishabituation,HSH,Reaction,None,1
Jumper_FRF_20102022_1014,Dishabituation,Look,Reaction,At speaker,22
Jumper_FRF_20102022_1014,Dishabituation,Look,Reaction,Away from speaker,3
Jumper_FRF_20102022_1014,Dishabituation,Voc,Reaction,Contact,2
Jumper_FRF_20102022_1014,Dishabituation,Voc,Reaction,Distance,1
Jumper_FRF_20102022_1014,Dishabituation,Voc,Reaction,Other,1
Jumper_FRF_20102022_1014,Habituation,FVO,Reaction,Distance,11
Jumper_FRF_20102022_1014,Habituation,HSH,Reaction,None,1
Jumper_FRF_20102022_1014,Habituation,Look,Reaction,At speaker,9
Jumper_FRF_20102022_1014,Habituation,Look,Reaction,Away from speaker,1
Jumper_FRF_20102022_1014,Habituation,Voc,Reaction,Contact,2
Jumper_FRF_20102022_1014,Habituation,Voc,Reaction,Distance,4
Jumper_FRF_20102022_1014,Silence_1,FVO,Reaction,Distance,5
Jumper_FRF_20102022_1014,Silence_1,FVO,Reaction,Other,1
Jumper_FRF_20102022_1014,Silence_1,FVO,Reaction,Recruitment,3
Jumper_FRF_20102022_1014,Silence_1,Voc,Reaction,Contact,5
Jumper_FRF_20102022_1014,Silence_2,FVO,Reaction,Other,2
Jumper_FRF_20102022_1014,Silence_2,Look,Reaction,At speaker,2
Jumper_FRF_20102022_1014,Silence_3,FVO,Reaction,Distance,1
Jumper_FRF_23112022_1058,Dishabituation,Agn,Interaction,Towards other,8
Jumper_FRF_23112022_1058,Dishabituation,FVO,Reaction,Other,2
Jumper_FRF_23112022_1058,Dishabituation,HSH,Reaction,None,1
Jumper_FRF_23112022_1058,Dishabituation,Htlt,Reaction,None,2
Jumper_FRF_23112022_1058,Dishabituation,Look,Reaction,At speaker,19
Jumper_FRF_23112022_1058,Dishabituation,Look,Reaction,Away from speaker,97
Jumper_FRF_23112022_1058,Dishabituation,Voc,Reaction,Contact,32
Jumper_FRF_23112022_1058,Habituation,Agn,Interaction,Towards other,1
Jumper_FRF_23112022_1058,Habituation,FVO,Reaction,Other,6
Jumper_FRF_23112022_1058,Habituation,Fllw,Interaction,Kin,1
Jumper_FRF_23112022_1058,Habituation,HSH,Reaction,None,1
Jumper_FRF_23112022_1058,Habituation,Htlt,Reaction,None,9
Jumper_FRF_23112022_1058,Habituation,Look,Reaction,At speaker,18
Jumper_FRF_23112022_1058,Habituation,Look,Reaction,Away from speaker,63
Jumper_FRF_23112022_1058,Habituation,Voc,Reaction,Contact,13
Jumper_FRF_23112022_1058,Habituation,Voc,Reaction,Other,1
Jumper_FRF_23112022_1058,Silence_1,Htlt,Reaction,None,1
Jumper_FRF_23112022_1058,Silence_1,Look,Reaction,Away from speaker,1
Jumper_FRF_23112022_1058,Silence_2,Agn,Interaction,Towards other,1
Jumper_FRF_23112022_1058,Silence_2,FVO,Reaction,Other,1
Jumper_FRF_23112022_1058,Silence_2,Htlt,Reaction,None,1
Jumper_FRF_23112022_1058,Silence_2,Look,Reaction,At speaker,7
Jumper_FRF_23112022_1058,Silence_2,Look,Reaction,Away from speaker,14
Jumper_FRF_23112022_1058,Silence_2,Voc,Reaction,Contact,11
Jumper_FRF_23112022_1058,Silence_3,Agn,Interaction,Towards other,2
Jumper_FRF_23112022_1058,Silence_3,FVO,Reaction,Distance,1
Jumper_FRF_23112022_1058,Silence_3,Fllw,Interaction,Kin,1
Jumper_FRF_23112022_1058,Silence_3,Htlt,Reaction,None,1
Jumper_FRF_23112022_1058,Silence_3,Look,Reaction,At speaker,5
Jumper_FRF_23112022_1058,Silence_3,Look,Reaction,Away from speaker,4
Jumper_FRP_15112022_1049,Dishabituation,Agn,Interaction,Towards other,5
Jumper_FRP_15112022_1049,Dishabituation,FVO,Reaction,Other,1
Jumper_FRP_15112022_1049,Dishabituation,Fllw,Interaction,Kin,1
Jumper_FRP_15112022_1049,Dishabituation,HSH,Reaction,None,3
Jumper_FRP_15112022_1049,Dishabituation,Htlt,Reaction,None,1
Jumper_FRP_15112022_1049,Dishabituation,Look,Reaction,At speaker,10
Jumper_FRP_15112022_1049,Dishabituation,Look,Reaction,Away from speaker,38
Jumper_FRP_15112022_1049,Dishabituation,Voc,Reaction,Contact,13
Jumper_FRP_15112022_1049,Dishabituation,Voc,Reaction,Recruitment,1
Jumper_FRP_15112022_1049,Habituation,NA,NA,NA,0
Jumper_FRP_15112022_1049,Silence_1,FVO,Reaction,Other,1
Jumper_FRP_15112022_1049,Silence_1,Look,Reaction,Away from speaker,2
Jumper_FRP_15112022_1049,Silence_2,NA,NA,NA,0
Jumper_FRP_15112022_1049,Silence_3,Look,Reaction,Away from speaker,7
Jumper_FRP_27102022_0952,Dishabituation,FVO,Reaction,Departure,1
Jumper_FRP_27102022_0952,Dishabituation,FVO,Reaction,Distance,6
Jumper_FRP_27102022_0952,Dishabituation,FVO,Reaction,Other,1
Jumper_FRP_27102022_0952,Dishabituation,Htlt,Reaction,None,1
Jumper_FRP_27102022_0952,Dishabituation,Look,Reaction,At speaker,24
Jumper_FRP_27102022_0952,Dishabituation,Look,Reaction,Away from speaker,11
Jumper_FRP_27102022_0952,Dishabituation,Voc,Reaction,Distance,2
Jumper_FRP_27102022_0952,Habituation,FVO,Reaction,Distance,3
Jumper_FRP_27102022_0952,Habituation,Look,Reaction,At speaker,1
Jumper_FRP_27102022_0952,Habituation,Look,Reaction,Away from speaker,14
Jumper_FRP_27102022_0952,Silence_1,FVO,Reaction,Distance,1
Jumper_FRP_27102022_0952,Silence_1,FVO,Reaction,Other,1
Jumper_FRP_27102022_0952,Silence_2,FVO,Reaction,Distance,2
Jumper_FRP_27102022_0952,Silence_2,Look,Reaction,At speaker,3
Jumper_FRP_27102022_0952,Silence_3,FVO,Reaction,Distance,4
Jumper_FRP_27102022_0952,Silence_3,Look,Reaction,At speaker,6
Jumper_FRP_27102022_0952,Silence_3,Look,Reaction,Away from speaker,4
Jurek_FC_12112022_1021,Dishabituation,FVO,Reaction,Distance,10
Jurek_FC_12112022_1021,Dishabituation,FVO,Reaction,Other,5
Jurek_FC_12112022_1021,Dishabituation,Htlt,Reaction,None,6
Jurek_FC_12112022_1021,Dishabituation,Look,Reaction,At speaker,21
Jurek_FC_12112022_1021,Dishabituation,Look,Reaction,Away from speaker,62
Jurek_FC_12112022_1021,Dishabituation,Voc,Reaction,Contact,19
Jurek_FC_12112022_1021,Habituation,FVO,Reaction,Distance,3
Jurek_FC_12112022_1021,Habituation,FVO,Reaction,Other,8
Jurek_FC_12112022_1021,Habituation,Htlt,Reaction,None,1
Jurek_FC_12112022_1021,Habituation,Look,Reaction,At speaker,7
Jurek_FC_12112022_1021,Habituation,Look,Reaction,Away from speaker,41
